YearID,MonthID,MNo,Total
2019,5,400,18
2019,5,403,14
2019,5,407,2
2019,5,410,4
2019,5,412,14
2019,5,419,8
2019,5,420,1
2019,5,431,9
2019,5,441,3
2019,5,443,1
2019,5,446,1
2019,5,450,80
2019,6,20,12
2019,6,84,11
2019,6,114,117
2019,6,135,22
2019,6,152,1
2019,6,171,44
2019,6,182,15
2019,6,184,46
2019,6,190,6
2019,6,200,9
2019,6,223,2
2019,6,224,3
2019,6,234,34
2019,6,244,10
2019,6,245,2
2019,6,246,40
2019,6,251,4
2019,6,264,32
2019,6,267,11
2019,6,281,8
2019,6,287,55
2019,6,293,169
2019,6,297,26
2019,6,319,28
2019,6,333,1
2019,6,339,4
2019,6,358,6
2019,6,364,1
2019,6,368,32
2019,6,371,22
2019,6,373,31
2019,6,385,49
2019,6,390,5
2019,6,398,20
2019,6,400,17
2019,6,403,1
2019,6,407,1
2019,6,410,1
2019,6,412,15
2019,6,416,2
2019,6,419,4
2019,6,420,1
2019,6,423,1
2019,6,425,2
2019,6,426,1
2019,6,431,10
2019,6,450,150
2019,7,20,9
2019,7,21,1
2019,7,84,33
2019,7,114,70
2019,7,135,13
2019,7,152,3
2019,7,171,58
2019,7,182,66
2019,7,184,51
2019,7,190,7
2019,7,200,8
2019,7,223,2
2019,7,224,22
2019,7,234,39
2019,7,244,7
2019,7,245,4
2019,7,246,23
2019,7,251,1
2019,7,264,28
2019,7,267,14
2019,7,281,8
2019,7,287,31
2019,7,293,334
2019,7,297,15
2019,7,319,24
2019,7,333,1
2019,7,339,3
2019,7,358,8
2019,7,368,25
2019,7,371,19
2019,7,373,41
2019,7,376,1
2019,7,379,1
2019,7,385,71
2019,7,390,6
2019,7,398,30
2019,7,400,30
2019,7,403,5
2019,7,408,1
2019,7,410,3
2019,7,412,25
2019,7,416,1
2019,7,419,4
2019,7,425,1
2019,7,426,1
2019,7,431,10
2019,7,441,3
2019,7,442,1
2019,7,443,2
2019,7,450,68
2019,8,20,12
2019,8,21,2
2019,8,84,17
2019,8,114,82
2019,8,135,12
2019,8,171,25
2019,8,182,61
2019,8,184,45
2019,8,190,10
2019,8,200,23
2019,8,223,6
2019,8,224,3
2019,8,234,29
2019,8,244,14
2019,8,245,4
2019,8,246,28
2019,8,251,1
2019,8,264,22
2019,8,267,2
2019,8,281,2
2019,8,287,41
2019,8,293,310
2019,8,297,12
2019,8,319,6
2019,8,333,1
2019,8,358,5
2019,8,368,20
2019,8,371,14
2019,8,373,15
2019,8,385,68
2019,8,390,1
2019,8,397,1
2019,8,398,19
2019,8,400,19
2019,8,403,6
2019,8,410,3
2019,8,412,32
2019,8,416,2
2019,8,419,4
2019,8,422,1
2019,8,423,2
2019,8,425,1
2019,8,426,2
2019,8,431,10
2019,8,441,4
2019,8,442,1
2019,8,443,5
2019,8,450,35
2019,9,20,12
2019,9,21,3
2019,9,84,24
2019,9,114,80
2019,9,135,17
2019,9,152,6
2019,9,171,71
2019,9,182,49
2019,9,184,47
2019,9,190,11
2019,9,200,31
2019,9,223,22
2019,9,234,25
2019,9,244,9
2019,9,245,3
2019,9,246,29
2019,9,251,1
2019,9,264,19
2019,9,267,4
2019,9,281,5
2019,9,287,30
2019,9,293,331
2019,9,297,19
2019,9,319,26
2019,9,333,3
2019,9,339,1
2019,9,358,5
2019,9,364,1
2019,9,368,33
2019,9,371,20
2019,9,373,10
2019,9,385,61
2019,9,390,4
2019,9,391,1
2019,9,398,14
2019,9,400,46
2019,9,403,4
2019,9,408,1
2019,9,410,2
2019,9,412,43
2019,9,416,5
2019,9,419,7
2019,9,422,3
2019,9,425,6
2019,9,431,3
2019,9,442,1
2019,9,443,3
2019,9,446,1
2019,9,450,18
2019,10,20,6
2019,10,21,1
2019,10,84,19
2019,10,114,73
2019,10,135,21
2019,10,152,4
2019,10,171,52
2019,10,182,36
2019,10,184,30
2019,10,190,13
2019,10,200,12
2019,10,223,10
2019,10,224,2
2019,10,234,12
2019,10,244,7
2019,10,245,1
2019,10,246,31
2019,10,264,26
2019,10,267,2
2019,10,281,6
2019,10,287,11
2019,10,293,236
2019,10,297,8
2019,10,300,1
2019,10,319,26
2019,10,333,2
2019,10,339,5
2019,10,347,3
2019,10,358,1
2019,10,368,31
2019,10,371,7
2019,10,373,20
2019,10,379,1
2019,10,385,57
2019,10,390,3
2019,10,391,4
2019,10,398,11
2019,10,400,44
2019,10,403,5
2019,10,408,2
2019,10,410,1
2019,10,412,85
2019,10,416,11
2019,10,419,5
2019,10,422,3
2019,10,425,4
2019,10,426,1
2019,10,428,1
2019,10,431,2
2019,10,435,1
2019,10,441,4
2019,10,450,33
2019,10,453,1
2019,10,455,1
2019,11,20,19
2019,11,84,30
2019,11,114,68
2019,11,135,20
2019,11,152,5
2019,11,171,72
2019,11,182,30
2019,11,184,24
2019,11,190,12
2019,11,200,11
2019,11,223,5
2019,11,224,2
2019,11,234,16
2019,11,244,3
2019,11,245,1
2019,11,246,45
2019,11,251,8
2019,11,264,32
2019,11,267,3
2019,11,281,1
2019,11,287,28
2019,11,293,211
2019,11,297,21
2019,11,319,37
2019,11,339,1
2019,11,358,2
2019,11,368,42
2019,11,371,6
2019,11,373,23
2019,11,385,61
2019,11,390,2
2019,11,391,8
2019,11,398,19
2019,11,400,50
2019,11,403,3
2019,11,408,2
2019,11,410,5
2019,11,412,87
2019,11,416,13
2019,11,419,6
2019,11,422,2
2019,11,423,2
2019,11,425,1
2019,11,426,4
2019,11,431,23
2019,11,441,3
2019,11,442,1
2019,11,450,42
2019,11,453,1
2019,12,20,16
2019,12,21,1
2019,12,84,34
2019,12,114,64
2019,12,135,21
2019,12,152,11
2019,12,171,22
2019,12,182,40
2019,12,184,34
2019,12,190,10
2019,12,200,19
2019,12,223,16
2019,12,224,11
2019,12,234,24
2019,12,244,16
2019,12,245,2
2019,12,246,32
2019,12,251,1
2019,12,264,30
2019,12,267,6
2019,12,281,5
2019,12,287,54
2019,12,293,237
2019,12,297,18
2019,12,300,5
2019,12,319,21
2019,12,339,2
2019,12,358,2
2019,12,368,31
2019,12,371,12
2019,12,373,41
2019,12,385,68
2019,12,390,4
2019,12,391,15
2019,12,398,15
2019,12,400,32
2019,12,403,1
2019,12,408,2
2019,12,410,6
2019,12,412,76
2019,12,416,23
2019,12,419,5
2019,12,422,2
2019,12,423,2
2019,12,425,3
2019,12,426,1
2019,12,428,1
2019,12,431,5
2019,12,435,1
2019,12,441,3
2019,12,442,1
2019,12,446,1
2019,12,450,35
2019,12,453,5
2020,1,20,15
2020,1,84,35
2020,1,114,32
2020,1,135,22
2020,1,152,5
2020,1,171,100
2020,1,182,36
2020,1,184,25
2020,1,190,9
2020,1,200,27
2020,1,223,15
2020,1,224,2
2020,1,234,43
2020,1,244,10
2020,1,245,3
2020,1,246,28
2020,1,264,35
2020,1,267,8
2020,1,281,6
2020,1,287,28
2020,1,293,270
2020,1,297,18
2020,1,319,25
2020,1,339,4
2020,1,358,1
2020,1,368,44
2020,1,371,11
2020,1,373,30
2020,1,384,2
2020,1,385,81
2020,1,390,1
2020,1,391,3
2020,1,398,24
2020,1,400,48
2020,1,403,2
2020,1,408,2
2020,1,410,3
2020,1,412,40
2020,1,416,12
2020,1,417,2
2020,1,419,3
2020,1,422,4
2020,1,423,2
2020,1,425,2
2020,1,431,4
2020,1,435,2
2020,1,441,4
2020,1,443,1
2020,1,450,53
2020,1,453,1
2020,2,20,15
2020,2,84,39
2020,2,114,64
2020,2,135,24
2020,2,152,3
2020,2,171,88
2020,2,182,65
2020,2,184,27
2020,2,190,8
2020,2,200,31
2020,2,223,5
2020,2,224,6
2020,2,234,40
2020,2,244,16
2020,2,245,5
2020,2,246,27
2020,2,264,34
2020,2,267,4
2020,2,281,5
2020,2,287,26
2020,2,293,324
2020,2,297,15
2020,2,319,29
2020,2,333,5
2020,2,339,5
2020,2,368,52
2020,2,371,15
2020,2,373,75
2020,2,385,84
2020,2,390,2
2020,2,391,9
2020,2,398,24
2020,2,400,52
2020,2,403,7
2020,2,410,8
2020,2,412,44
2020,2,416,2
2020,2,417,3
2020,2,419,2
2020,2,423,4
2020,2,425,1
2020,2,426,7
2020,2,427,1
2020,2,430,1
2020,2,431,5
2020,2,435,1
2020,2,441,4
2020,2,450,34
2020,2,453,4
2020,2,460,1
2020,3,20,10
2020,3,21,2
2020,3,84,41
2020,3,114,62
2020,3,135,18
2020,3,152,11
2020,3,171,47
2020,3,182,28
2020,3,184,13
2020,3,190,14
2020,3,200,28
2020,3,223,10
2020,3,224,2
2020,3,234,33
2020,3,244,6
2020,3,246,14
2020,3,251,4
2020,3,264,24
2020,3,267,2
2020,3,281,6
2020,3,287,22
2020,3,293,228
2020,3,297,19
2020,3,319,21
2020,3,333,2
2020,3,368,30
2020,3,371,5
2020,3,373,80
2020,3,385,64
2020,3,390,2
2020,3,391,6
2020,3,398,14
2020,3,400,19
2020,3,403,5
2020,3,410,6
2020,3,412,33
2020,3,416,10
2020,3,419,3
2020,3,423,1
2020,3,425,4
2020,3,426,1
2020,3,430,1
2020,3,431,3
2020,3,443,1
2020,3,444,1
2020,3,446,10
2020,3,450,23
2020,3,453,4
2020,3,460,1
2020,5,20,2
2020,5,84,28
2020,5,114,19
2020,5,135,4
2020,5,152,1
2020,5,171,9
2020,5,182,22
2020,5,184,5
2020,5,190,3
2020,5,200,1
2020,5,234,24
2020,5,244,12
2020,5,245,2
2020,5,246,10
2020,5,267,3
2020,5,287,6
2020,5,293,133
2020,5,297,14
2020,5,319,12
2020,5,333,1
2020,5,368,4
2020,5,371,2
2020,5,373,3
2020,5,385,31
2020,5,390,2
2020,5,391,4
2020,5,398,16
2020,5,400,6
2020,5,410,1
2020,5,416,9
2020,5,419,4
2020,5,425,1
2020,5,434,1
2020,5,450,5
2020,6,20,6
2020,6,84,25
2020,6,114,43
2020,6,135,12
2020,6,152,3
2020,6,171,9
2020,6,182,54
2020,6,184,10
2020,6,190,8
2020,6,200,4
2020,6,223,4
2020,6,224,1
2020,6,234,20
2020,6,244,9
2020,6,245,3
2020,6,246,34
2020,6,264,1
2020,6,267,13
2020,6,287,39
2020,6,293,415
2020,6,297,35
2020,6,319,46
2020,6,333,2
2020,6,347,6
2020,6,368,11
2020,6,371,4
2020,6,373,33
2020,6,385,96
2020,6,390,36
2020,6,391,1
2020,6,398,35
2020,6,400,11
2020,6,410,5
2020,6,412,6
2020,6,416,18
2020,6,419,2
2020,6,422,2
2020,6,425,2
2020,6,426,6
2020,6,430,1
2020,6,431,4
2020,6,435,4
2020,6,441,14
2020,6,446,1
2020,6,450,15
2020,6,453,4
2020,7,20,4
2020,7,84,22
2020,7,114,38
2020,7,135,4
2020,7,152,10
2020,7,171,5
2020,7,182,50
2020,7,184,12
2020,7,190,3
2020,7,200,4
2020,7,223,4
2020,7,224,8
2020,7,244,8
2020,7,245,7
2020,7,246,33
2020,7,264,2
2020,7,267,9
2020,7,281,1
2020,7,287,18
2020,7,293,266
2020,7,297,15
2020,7,319,23
2020,7,333,4
2020,7,347,6
2020,7,368,12
2020,7,371,2
2020,7,373,7
2020,7,385,65
2020,7,390,1
2020,7,391,1
2020,7,397,1
2020,7,398,24
2020,7,400,5
2020,7,408,1
2020,7,410,3
2020,7,412,18
2020,7,416,5
2020,7,419,1
2020,7,422,2
2020,7,423,1
2020,7,425,4
2020,7,426,6
2020,7,431,2
2020,7,440,1
2020,7,441,1
2020,7,444,1
2020,7,446,1
2020,7,450,5
2020,7,453,11
2020,7,458,2
2020,8,20,1
2020,8,84,16
2020,8,114,36
2020,8,135,1
2020,8,152,15
2020,8,171,25
2020,8,182,16
2020,8,184,12
2020,8,190,13
2020,8,200,12
2020,8,223,2
2020,8,224,4
2020,8,234,8
2020,8,244,14
2020,8,245,2
2020,8,246,38
2020,8,264,8
2020,8,267,7
2020,8,287,27
2020,8,293,13
2020,8,297,16
2020,8,319,36
2020,8,333,1
2020,8,347,4
2020,8,368,15
2020,8,371,10
2020,8,373,10
2020,8,385,50
2020,8,390,1
2020,8,391,2
2020,8,398,18
2020,8,400,1
2020,8,410,7
2020,8,412,11
2020,8,416,2
2020,8,419,1
2020,8,422,1
2020,8,425,3
2020,8,426,8
2020,8,431,3
2020,8,435,2
2020,8,444,1
2020,8,450,4
2020,8,453,3
2020,9,20,1
2020,9,76,1
2020,9,84,35
2020,9,114,50
2020,9,135,4
2020,9,152,7
2020,9,171,30
2020,9,182,46
2020,9,184,13
2020,9,190,4
2020,9,200,20
2020,9,223,4
2020,9,224,1
2020,9,234,36
2020,9,244,14
2020,9,245,1
2020,9,246,27
2020,9,264,2
2020,9,267,7
2020,9,287,16
2020,9,293,327
2020,9,297,58
2020,9,319,13
2020,9,333,2
2020,9,368,25
2020,9,371,7
2020,9,373,23
2020,9,379,1
2020,9,385,146
2020,9,390,1
2020,9,398,17
2020,9,400,3
2020,9,410,5
2020,9,412,40
2020,9,416,9
2020,9,419,2
2020,9,422,1
2020,9,425,3
2020,9,426,13
2020,9,430,1
2020,9,431,3
2020,9,435,3
2020,9,446,2
2020,9,450,1
2020,9,453,5
2020,10,20,5
2020,10,84,41
2020,10,114,34
2020,10,135,3
2020,10,152,7
2020,10,171,19
2020,10,182,45
2020,10,184,14
2020,10,190,4
2020,10,200,17
2020,10,223,15
2020,10,224,1
2020,10,234,38
2020,10,244,9
2020,10,245,3
2020,10,246,38
2020,10,264,24
2020,10,267,4
2020,10,287,19
2020,10,289,1
2020,10,293,272
2020,10,297,30
2020,10,319,9
2020,10,333,1
2020,10,339,1
2020,10,368,23
2020,10,371,9
2020,10,373,21
2020,10,385,63
2020,10,391,2
2020,10,398,8
2020,10,400,15
2020,10,410,8
2020,10,412,59
2020,10,416,11
2020,10,422,1
2020,10,423,1
2020,10,424,3
2020,10,425,3
2020,10,426,4
2020,10,435,1
2020,10,443,1
2020,10,444,3
2020,10,446,1
2020,10,453,7
2020,11,20,1
2020,11,21,1
2020,11,84,28
2020,11,114,35
2020,11,135,7
2020,11,152,8
2020,11,171,11
2020,11,182,49
2020,11,184,7
2020,11,190,5
2020,11,200,48
2020,11,223,6
2020,11,234,18
2020,11,244,11
2020,11,245,8
2020,11,246,28
2020,11,264,20
2020,11,267,2
2020,11,287,44
2020,11,293,251
2020,11,297,14
2020,11,319,10
2020,11,333,14
2020,11,347,2
2020,11,368,27
2020,11,371,4
2020,11,373,11
2020,11,379,1
2020,11,385,57
2020,11,390,1
2020,11,398,8
2020,11,400,9
2020,11,403,1
2020,11,410,5
2020,11,412,48
2020,11,416,7
2020,11,422,4
2020,11,425,1
2020,11,426,2
2020,11,431,5
2020,11,441,2
2020,11,442,1
2020,11,443,1
2020,11,446,2
2020,11,453,1
2020,11,457,1
2020,11,458,3
2020,12,20,3
2020,12,21,1
2020,12,84,26
2020,12,114,51
2020,12,135,10
2020,12,152,13
2020,12,171,5
2020,12,182,42
2020,12,184,13
2020,12,190,10
2020,12,200,52
2020,12,223,5
2020,12,234,25
2020,12,244,7
2020,12,245,4
2020,12,246,30
2020,12,264,16
2020,12,267,4
2020,12,287,11
2020,12,293,259
2020,12,297,9
2020,12,319,12
2020,12,333,6
2020,12,368,34
2020,12,371,6
2020,12,373,14
2020,12,378,1
2020,12,379,2
2020,12,385,72
2020,12,398,10
2020,12,400,4
2020,12,410,9
2020,12,412,24
2020,12,416,8
2020,12,423,1
2020,12,426,4
2020,12,427,1
2020,12,431,4
2020,12,434,1
2020,12,441,1
2020,12,444,2
2020,12,453,2
2020,12,457,1
2020,12,458,9
2020,12,459,1
2020,12,466,2
2021,1,20,3
2021,1,84,27
2021,1,114,51
2021,1,135,9
2021,1,152,7
2021,1,171,14
2021,1,182,57
2021,1,184,23
2021,1,190,7
2021,1,200,69
2021,1,223,8
2021,1,234,31
2021,1,244,8
2021,1,245,5
2021,1,246,29
2021,1,251,1
2021,1,264,16
2021,1,287,19
2021,1,293,254
2021,1,297,21
2021,1,319,23
2021,1,333,4
2021,1,368,30
2021,1,371,18
2021,1,373,36
2021,1,385,56
2021,1,390,4
2021,1,398,8
2021,1,400,3
2021,1,403,1
2021,1,410,8
2021,1,412,24
2021,1,413,1
2021,1,416,11
2021,1,426,3
2021,1,431,5
2021,1,443,1
2021,1,444,2
2021,1,455,2
2021,1,458,21
2021,1,466,6
2021,1,467,1
2021,1,471,6
2021,1,472,1
2021,2,20,4
2021,2,84,17
2021,2,114,37
2021,2,135,5
2021,2,152,3
2021,2,171,9
2021,2,182,59
2021,2,184,13
2021,2,190,3
2021,2,200,29
2021,2,223,6
2021,2,234,20
2021,2,244,6
2021,2,245,1
2021,2,246,32
2021,2,264,23
2021,2,267,1
2021,2,287,6
2021,2,293,262
2021,2,297,14
2021,2,319,26
2021,2,333,12
2021,2,353,2
2021,2,368,7
2021,2,371,8
2021,2,373,29
2021,2,385,38
2021,2,390,8
2021,2,398,6
2021,2,400,2
2021,2,410,7
2021,2,412,29
2021,2,416,16
2021,2,426,5
2021,2,431,1
2021,2,441,5
2021,2,446,2
2021,2,458,20
2021,2,466,16
2021,2,471,12
2021,2,472,1
2021,3,20,6
2021,3,84,13
2021,3,114,40
2021,3,135,13
2021,3,152,12
2021,3,171,10
2021,3,182,67
2021,3,184,22
2021,3,190,1
2021,3,200,44
2021,3,223,7
2021,3,224,1
2021,3,234,49
2021,3,244,5
2021,3,245,5
2021,3,246,35
2021,3,251,5
2021,3,264,27
2021,3,267,11
2021,3,287,15
2021,3,293,240
2021,3,297,9
2021,3,319,35
2021,3,333,8
2021,3,368,41
2021,3,371,9
2021,3,373,9
2021,3,385,44
2021,3,390,2
2021,3,398,13
2021,3,400,5
2021,3,410,5
2021,3,412,47
2021,3,416,14
2021,3,419,8
2021,3,422,1
2021,3,423,1
2021,3,426,6
2021,3,431,1
2021,3,441,9
2021,3,443,1
2021,3,450,1
2021,3,458,11
2021,3,466,13
2021,3,471,34
2021,3,472,2
2021,4,20,1
2021,4,84,6
2021,4,114,19
2021,4,135,1
2021,4,152,6
2021,4,171,9
2021,4,182,29
2021,4,184,8
2021,4,200,16
2021,4,223,5
2021,4,234,35
2021,4,244,2
2021,4,245,2
2021,4,246,12
2021,4,264,28
2021,4,267,5
2021,4,281,1
2021,4,287,12
2021,4,293,120
2021,4,297,11
2021,4,319,13
2021,4,333,10
2021,4,368,25
2021,4,371,1
2021,4,373,23
2021,4,385,25
2021,4,390,1
2021,4,398,10
2021,4,410,5
2021,4,412,14
2021,4,416,1
2021,4,419,2
2021,4,423,2
2021,4,426,2
2021,4,431,1
2021,4,441,1
2021,4,444,1
2021,4,458,16
2021,4,471,12
2021,4,472,2
2021,5,20,1
2021,5,84,20
2021,5,114,17
2021,5,135,1
2021,5,138,1
2021,5,152,7
2021,5,171,7
2021,5,182,52
2021,5,184,10
2021,5,190,3
2021,5,200,9
2021,5,223,4
2021,5,234,26
2021,5,244,5
2021,5,245,3
2021,5,246,26
2021,5,264,35
2021,5,267,2
2021,5,287,8
2021,5,293,227
2021,5,297,10
2021,5,319,9
2021,5,333,7
2021,5,368,36
2021,5,371,7
2021,5,373,5
2021,5,385,28
2021,5,398,6
2021,5,400,4
2021,5,410,1
2021,5,412,2
2021,5,455,2
2021,5,458,8
2021,5,466,1
2021,5,471,11
2021,5,472,5
2021,6,20,1
2021,6,84,16
2021,6,114,18
2021,6,135,2
2021,6,152,7
2021,6,171,12
2021,6,182,50
2021,6,184,9
2021,6,190,11
2021,6,200,3
2021,6,223,6
2021,6,224,1
2021,6,244,6
2021,6,245,7
2021,6,246,58
2021,6,264,39
2021,6,267,3
2021,6,287,17
2021,6,293,353
2021,6,297,25
2021,6,319,21
2021,6,333,12
2021,6,347,8
2021,6,368,22
2021,6,371,13
2021,6,373,23
2021,6,378,1
2021,6,385,20
2021,6,390,4
2021,6,398,14
2021,6,400,8
2021,6,408,3
2021,6,410,1
2021,6,412,5
2021,6,416,7
2021,6,419,3
2021,6,423,1
2021,6,424,1
2021,6,425,2
2021,6,426,2
2021,6,431,1
2021,6,441,1
2021,6,455,4
2021,6,458,22
2021,6,462,1
2021,6,466,7
2021,6,471,14
2021,6,472,3
2021,7,84,20
2021,7,114,8
2021,7,152,4
2021,7,171,2
2021,7,182,26
2021,7,184,1
2021,7,200,2
2021,7,244,1
2021,7,245,1
2021,7,246,20
2021,7,264,9
2021,7,267,6
2021,7,287,28
2021,7,293,197
2021,7,297,16
2021,7,319,11
2021,7,333,2
2021,7,368,9
2021,7,371,12
2021,7,373,7
2021,7,385,9
2021,7,398,6
2021,7,410,2
2021,7,412,2
2021,7,416,1
2021,7,419,4
2021,7,424,10
2021,7,426,2
2021,7,441,1
2021,7,444,1
2021,7,445,1
2021,7,458,8
2021,7,466,4
2021,7,471,9
2021,7,472,1
2021,8,20,1
2021,8,21,1
2021,8,84,20
2021,8,114,25
2021,8,135,3
2021,8,152,11
2021,8,171,19
2021,8,182,64
2021,8,184,6
2021,8,190,2
2021,8,200,6
2021,8,223,5
2021,8,234,23
2021,8,244,19
2021,8,245,4
2021,8,246,49
2021,8,264,8
2021,8,267,7
2021,8,287,28
2021,8,293,357
2021,8,297,31
2021,8,319,27
2021,8,333,14
2021,8,347,6
2021,8,368,28
2021,8,371,9
2021,8,373,10
2021,8,379,1
2021,8,385,7
2021,8,393,1
2021,8,398,4
2021,8,400,1
2021,8,410,6
2021,8,412,3
2021,8,416,29
2021,8,419,8
2021,8,423,2
2021,8,425,1
2021,8,426,3
2021,8,431,1
2021,8,441,1
2021,8,444,1
2021,8,445,1
2021,8,449,1
2021,8,455,1
2021,8,458,6
2021,8,466,3
2021,8,467,2
2021,8,471,28
2021,8,472,3
2021,9,20,4
2021,9,21,1
2021,9,84,24
2021,9,114,22
2021,9,135,6
2021,9,152,14
2021,9,171,13
2021,9,182,54
2021,9,184,6
2021,9,190,2
2021,9,200,9
2021,9,223,5
2021,9,234,46
2021,9,244,29
2021,9,245,8
2021,9,246,66
2021,9,251,1
2021,9,264,33
2021,9,267,6
2021,9,287,43
2021,9,293,439
2021,9,297,24
2021,9,319,17
2021,9,333,21
2021,9,347,6
2021,9,368,36
2021,9,371,26
2021,9,373,34
2021,9,385,5
2021,9,400,2
2021,9,405,1
2021,9,410,4
2021,9,412,20
2021,9,416,25
2021,9,419,3
2021,9,423,2
2021,9,425,1
2021,9,426,6
2021,9,431,7
2021,9,444,1
2021,9,445,1
2021,9,446,1
2021,9,455,2
2021,9,458,34
2021,9,466,4
2021,9,471,42
2021,9,472,11
2021,10,20,14
2021,10,84,28
2021,10,114,43
2021,10,135,7
2021,10,152,11
2021,10,171,13
2021,10,182,139
2021,10,184,21
2021,10,200,22
2021,10,223,3
2021,10,234,23
2021,10,244,11
2021,10,245,5
2021,10,246,64
2021,10,251,1
2021,10,264,33
2021,10,267,4
2021,10,281,1
2021,10,287,23
2021,10,293,362
2021,10,297,29
2021,10,319,15
2021,10,347,6
2021,10,368,53
2021,10,371,31
2021,10,373,34
2021,10,398,1
2021,10,405,1
2021,10,410,3
2021,10,412,35
2021,10,416,31
2021,10,419,1
2021,10,425,1
2021,10,426,2
2021,10,431,7
2021,10,445,2
2021,10,455,1
2021,10,458,9
2021,10,465,100
2021,10,466,7
2021,10,467,1
2021,10,470,2
2021,10,471,41
2021,10,472,8
2021,10,476,7
2021,11,20,7
2021,11,21,2
2021,11,84,9
2021,11,114,48
2021,11,135,11
2021,11,152,3
2021,11,171,9
2021,11,182,78
2021,11,184,20
2021,11,200,20
2021,11,223,3
2021,11,224,1
2021,11,234,48
2021,11,246,64
2021,11,251,11
2021,11,264,33
2021,11,267,3
2021,11,281,2
2021,11,287,35
2021,11,293,245
2021,11,297,13
2021,11,319,33
2021,11,328,1
2021,11,347,2
2021,11,368,23
2021,11,371,10
2021,11,373,23
2021,11,398,20
2021,11,400,2
2021,11,405,14
2021,11,410,2
2021,11,412,33
2021,11,416,25
2021,11,419,3
2021,11,425,5
2021,11,426,4
2021,11,431,3
2021,11,445,14
2021,11,455,1
2021,11,458,2
2021,11,465,35
2021,11,466,2
2021,11,471,30
2021,11,472,3
2021,11,476,11
2021,12,20,2
2021,12,84,7
2021,12,114,44
2021,12,135,6
2021,12,152,1
2021,12,171,12
2021,12,182,49
2021,12,184,11
2021,12,190,12
2021,12,200,10
2021,12,223,2
2021,12,234,48
2021,12,245,4
2021,12,246,40
2021,12,264,10
2021,12,281,3
2021,12,293,129
2021,12,297,9
2021,12,319,10
2021,12,368,15
2021,12,371,5
2021,12,373,10
2021,12,385,1
2021,12,398,16
2021,12,405,1
2021,12,410,1
2021,12,412,13
2021,12,416,7
2021,12,419,5
2021,12,423,1
2021,12,425,1
2021,12,426,1
2021,12,445,1
2021,12,458,2
2021,12,465,14
2021,12,466,5
2021,12,471,10
2021,12,472,1
2021,12,476,10
